method,lambda,beta,crowding_bin,covered,set_size,crowding,factor
aci,,,medium,1,1,0.6389407828289603,ST_Rev
aci,,,medium,1,1,0.58077058830074,ST_Rev
aci,,,medium,1,1,0.4711395099465961,ST_Rev
aci,,,medium,1,1,0.514997622266528,ST_Rev
crowding_weighted,0.5,,low,1,1,0.42127723795249955,ST_Rev
crowding_weighted,0.5,,medium,1,2,0.5574924611427926,ST_Rev
crowding_weighted,0.5,,medium,1,1,0.5218205656799194,ST_Rev
crowding_weighted,0.5,,high,1,1,0.8777001936397711,ST_Rev
crowding_weighted,0.5,,high,1,2,0.6591305115004675,ST_Rev
crowding_weighted,0.5,,medium,1,2,0.5621896192755115,ST_Rev
crowding_weighted,0.5,,high,1,2,0.655789697975719,ST_Rev
crowding_weighted,0.5,,medium,1,1,0.5800117152610834,ST_Rev
crowding_weighted,0.5,,medium,1,1,0.6389407828289603,ST_Rev
crowding_weighted,0.5,,medium,1,1,0.58077058830074,ST_Rev
crowding_weighted,0.5,,medium,1,1,0.4711395099465961,ST_Rev
crowding_weighted,0.5,,medium,1,1,0.514997622266528,ST_Rev
crowding_weighted,1.0,,low,1,1,0.42127723795249955,ST_Rev
crowding_weighted,1.0,,medium,1,2,0.5574924611427926,ST_Rev
crowding_weighted,1.0,,medium,1,2,0.5218205656799194,ST_Rev
crowding_weighted,1.0,,high,1,2,0.8777001936397711,ST_Rev
crowding_weighted,1.0,,high,1,2,0.6591305115004675,ST_Rev
crowding_weighted,1.0,,medium,1,2,0.5621896192755115,ST_Rev
crowding_weighted,1.0,,high,1,2,0.655789697975719,ST_Rev
crowding_weighted,1.0,,medium,1,1,0.5800117152610834,ST_Rev
crowding_weighted,1.0,,medium,1,2,0.6389407828289603,ST_Rev
crowding_weighted,1.0,,medium,1,2,0.58077058830074,ST_Rev
crowding_weighted,1.0,,medium,1,1,0.4711395099465961,ST_Rev
crowding_weighted,1.0,,medium,1,1,0.514997622266528,ST_Rev
crowding_weighted,2.0,,low,1,1,0.42127723795249955,ST_Rev
crowding_weighted,2.0,,medium,1,2,0.5574924611427926,ST_Rev
crowding_weighted,2.0,,medium,1,2,0.5218205656799194,ST_Rev
crowding_weighted,2.0,,high,1,2,0.8777001936397711,ST_Rev
crowding_weighted,2.0,,high,1,2,0.6591305115004675,ST_Rev
crowding_weighted,2.0,,medium,1,2,0.5621896192755115,ST_Rev
crowding_weighted,2.0,,high,1,2,0.655789697975719,ST_Rev
crowding_weighted,2.0,,medium,1,2,0.5800117152610834,ST_Rev
crowding_weighted,2.0,,medium,1,2,0.6389407828289603,ST_Rev
crowding_weighted,2.0,,medium,1,2,0.58077058830074,ST_Rev
crowding_weighted,2.0,,medium,1,1,0.4711395099465961,ST_Rev
crowding_weighted,2.0,,medium,1,1,0.514997622266528,ST_Rev
crowding_weighted,5.0,,low,1,2,0.42127723795249955,ST_Rev
crowding_weighted,5.0,,medium,1,2,0.5574924611427926,ST_Rev
crowding_weighted,5.0,,medium,1,2,0.5218205656799194,ST_Rev
crowding_weighted,5.0,,high,1,2,0.8777001936397711,ST_Rev
crowding_weighted,5.0,,high,1,2,0.6591305115004675,ST_Rev
crowding_weighted,5.0,,medium,1,2,0.5621896192755115,ST_Rev
crowding_weighted,5.0,,high,1,2,0.655789697975719,ST_Rev
crowding_weighted,5.0,,medium,1,2,0.5800117152610834,ST_Rev
crowding_weighted,5.0,,medium,1,2,0.6389407828289603,ST_Rev
crowding_weighted,5.0,,medium,1,2,0.58077058830074,ST_Rev
crowding_weighted,5.0,,medium,1,2,0.4711395099465961,ST_Rev
crowding_weighted,5.0,,medium,1,2,0.514997622266528,ST_Rev
cao,,0.25,low,1,1,0.42127723795249955,ST_Rev
cao,,0.25,medium,0,1,0.5574924611427926,ST_Rev
cao,,0.25,medium,1,2,0.5218205656799194,ST_Rev
cao,,0.25,high,1,1,0.8777001936397711,ST_Rev
cao,,0.25,high,1,1,0.6591305115004675,ST_Rev
cao,,0.25,medium,1,2,0.5621896192755115,ST_Rev
cao,,0.25,high,1,1,0.655789697975719,ST_Rev
cao,,0.25,medium,1,1,0.5800117152610834,ST_Rev
cao,,0.25,medium,1,1,0.6389407828289603,ST_Rev
cao,,0.25,medium,1,1,0.58077058830074,ST_Rev
cao,,0.25,medium,1,1,0.4711395099465961,ST_Rev
cao,,0.25,medium,1,1,0.514997622266528,ST_Rev
cao,,0.5,low,1,1,0.42127723795249955,ST_Rev
cao,,0.5,medium,0,1,0.5574924611427926,ST_Rev
cao,,0.5,medium,1,2,0.5218205656799194,ST_Rev
cao,,0.5,high,1,1,0.8777001936397711,ST_Rev
cao,,0.5,high,1,2,0.6591305115004675,ST_Rev
cao,,0.5,medium,1,2,0.5621896192755115,ST_Rev
cao,,0.5,high,1,1,0.655789697975719,ST_Rev
cao,,0.5,medium,1,1,0.5800117152610834,ST_Rev
cao,,0.5,medium,1,1,0.6389407828289603,ST_Rev
cao,,0.5,medium,1,1,0.58077058830074,ST_Rev
cao,,0.5,medium,1,1,0.4711395099465961,ST_Rev
cao,,0.5,medium,1,1,0.514997622266528,ST_Rev
cao,,1.0,low,1,1,0.42127723795249955,ST_Rev
cao,,1.0,medium,0,1,0.5574924611427926,ST_Rev
cao,,1.0,medium,1,2,0.5218205656799194,ST_Rev
cao,,1.0,high,1,1,0.8777001936397711,ST_Rev
cao,,1.0,high,1,2,0.6591305115004675,ST_Rev
cao,,1.0,medium,1,2,0.5621896192755115,ST_Rev
cao,,1.0,high,1,1,0.655789697975719,ST_Rev
cao,,1.0,medium,1,1,0.5800117152610834,ST_Rev
cao,,1.0,medium,1,1,0.6389407828289603,ST_Rev
cao,,1.0,medium,1,1,0.58077058830074,ST_Rev
cao,,1.0,medium,1,1,0.4711395099465961,ST_Rev
cao,,1.0,medium,1,1,0.514997622266528,ST_Rev
cao,,2.0,low,1,1,0.42127723795249955,ST_Rev
cao,,2.0,medium,0,1,0.5574924611427926,ST_Rev
cao,,2.0,medium,1,2,0.5218205656799194,ST_Rev
cao,,2.0,high,1,2,0.8777001936397711,ST_Rev
cao,,2.0,high,1,2,0.6591305115004675,ST_Rev
cao,,2.0,medium,1,2,0.5621896192755115,ST_Rev
cao,,2.0,high,1,1,0.655789697975719,ST_Rev
cao,,2.0,medium,1,1,0.5800117152610834,ST_Rev
cao,,2.0,medium,1,1,0.6389407828289603,ST_Rev
cao,,2.0,medium,1,1,0.58077058830074,ST_Rev
cao,,2.0,medium,1,1,0.4711395099465961,ST_Rev
cao,,2.0,medium,1,1,0.514997622266528,ST_Rev
split,,,low,1,1,0.40455638016329515,ST_Rev
split,,,low,1,1,0.40077495081326886,ST_Rev
split,,,low,1,1,0.26115485232988905,ST_Rev
split,,,low,1,1,0.19089679469114698,ST_Rev
split,,,low,1,1,0.25503563920611955,ST_Rev
split,,,low,1,1,0.19831520664937907,ST_Rev
split,,,low,0,1,0.2118309504246891,ST_Rev
split,,,low,1,1,0.23909294964331193,ST_Rev
split,,,low,1,1,0.3974158899500676,ST_Rev
split,,,low,1,1,0.29390294906705244,ST_Rev
split,,,low,1,1,0.26471011743849926,ST_Rev
split,,,low,1,1,0.31759616599829527,ST_Rev
aci,,,low,1,1,0.40455638016329515,ST_Rev
aci,,,low,1,1,0.40077495081326886,ST_Rev
aci,,,low,1,1,0.26115485232988905,ST_Rev
aci,,,low,1,1,0.19089679469114698,ST_Rev
aci,,,low,1,1,0.25503563920611955,ST_Rev
aci,,,low,1,1,0.19831520664937907,ST_Rev
aci,,,low,0,1,0.2118309504246891,ST_Rev
aci,,,low,1,1,0.23909294964331193,ST_Rev
aci,,,low,1,1,0.3974158899500676,ST_Rev
aci,,,low,1,1,0.29390294906705244,ST_Rev
aci,,,low,1,1,0.26471011743849926,ST_Rev
aci,,,low,1,1,0.31759616599829527,ST_Rev
crowding_weighted,0.5,,low,1,1,0.40455638016329515,ST_Rev
crowding_weighted,0.5,,low,1,1,0.40077495081326886,ST_Rev
crowding_weighted,0.5,,low,1,1,0.26115485232988905,ST_Rev
crowding_weighted,0.5,,low,1,1,0.19089679469114698,ST_Rev
crowding_weighted,0.5,,low,1,1,0.25503563920611955,ST_Rev
crowding_weighted,0.5,,low,1,1,0.19831520664937907,ST_Rev
crowding_weighted,0.5,,low,0,1,0.2118309504246891,ST_Rev
crowding_weighted,0.5,,low,1,1,0.23909294964331193,ST_Rev
crowding_weighted,0.5,,low,1,1,0.3974158899500676,ST_Rev
crowding_weighted,0.5,,low,1,1,0.29390294906705244,ST_Rev
crowding_weighted,0.5,,low,1,1,0.26471011743849926,ST_Rev
crowding_weighted,0.5,,low,1,1,0.31759616599829527,ST_Rev
crowding_weighted,1.0,,low,1,1,0.40455638016329515,ST_Rev
crowding_weighted,1.0,,low,1,1,0.40077495081326886,ST_Rev
crowding_weighted,1.0,,low,1,1,0.26115485232988905,ST_Rev
crowding_weighted,1.0,,low,1,1,0.19089679469114698,ST_Rev
crowding_weighted,1.0,,low,1,1,0.25503563920611955,ST_Rev
crowding_weighted,1.0,,low,1,1,0.19831520664937907,ST_Rev
crowding_weighted,1.0,,low,0,1,0.2118309504246891,ST_Rev
crowding_weighted,1.0,,low,1,1,0.23909294964331193,ST_Rev
crowding_weighted,1.0,,low,1,1,0.3974158899500676,ST_Rev
crowding_weighted,1.0,,low,1,1,0.29390294906705244,ST_Rev
crowding_weighted,1.0,,low,1,1,0.26471011743849926,ST_Rev
crowding_weighted,1.0,,low,1,1,0.31759616599829527,ST_Rev
crowding_weighted,2.0,,low,1,1,0.40455638016329515,ST_Rev
crowding_weighted,2.0,,low,1,1,0.40077495081326886,ST_Rev
crowding_weighted,2.0,,low,1,1,0.26115485232988905,ST_Rev
crowding_weighted,2.0,,low,1,1,0.19089679469114698,ST_Rev
crowding_weighted,2.0,,low,1,1,0.25503563920611955,ST_Rev
crowding_weighted,2.0,,low,1,1,0.19831520664937907,ST_Rev
crowding_weighted,2.0,,low,0,1,0.2118309504246891,ST_Rev
crowding_weighted,2.0,,low,1,1,0.23909294964331193,ST_Rev
crowding_weighted,2.0,,low,1,1,0.3974158899500676,ST_Rev
crowding_weighted,2.0,,low,1,1,0.29390294906705244,ST_Rev
crowding_weighted,2.0,,low,1,1,0.26471011743849926,ST_Rev
crowding_weighted,2.0,,low,1,1,0.31759616599829527,ST_Rev
crowding_weighted,5.0,,low,1,1,0.40455638016329515,ST_Rev
crowding_weighted,5.0,,low,1,1,0.40077495081326886,ST_Rev
crowding_weighted,5.0,,low,1,1,0.26115485232988905,ST_Rev
crowding_weighted,5.0,,low,1,1,0.19089679469114698,ST_Rev
crowding_weighted,5.0,,low,1,1,0.25503563920611955,ST_Rev
crowding_weighted,5.0,,low,1,1,0.19831520664937907,ST_Rev
crowding_weighted,5.0,,low,0,1,0.2118309504246891,ST_Rev
crowding_weighted,5.0,,low,1,1,0.23909294964331193,ST_Rev
crowding_weighted,5.0,,low,1,1,0.3974158899500676,ST_Rev
crowding_weighted,5.0,,low,1,1,0.29390294906705244,ST_Rev
crowding_weighted,5.0,,low,1,1,0.26471011743849926,ST_Rev
crowding_weighted,5.0,,low,1,1,0.31759616599829527,ST_Rev
cao,,0.25,low,1,1,0.40455638016329515,ST_Rev
cao,,0.25,low,1,1,0.40077495081326886,ST_Rev
cao,,0.25,low,1,1,0.26115485232988905,ST_Rev
cao,,0.25,low,1,1,0.19089679469114698,ST_Rev
cao,,0.25,low,1,1,0.25503563920611955,ST_Rev
cao,,0.25,low,1,1,0.19831520664937907,ST_Rev
cao,,0.25,low,0,1,0.2118309504246891,ST_Rev
cao,,0.25,low,1,1,0.23909294964331193,ST_Rev
cao,,0.25,low,1,1,0.3974158899500676,ST_Rev
cao,,0.25,low,1,1,0.29390294906705244,ST_Rev
cao,,0.25,low,1,1,0.26471011743849926,ST_Rev
cao,,0.25,low,1,1,0.31759616599829527,ST_Rev
cao,,0.5,low,1,1,0.40455638016329515,ST_Rev
cao,,0.5,low,1,1,0.40077495081326886,ST_Rev
cao,,0.5,low,1,1,0.26115485232988905,ST_Rev
cao,,0.5,low,1,1,0.19089679469114698,ST_Rev
cao,,0.5,low,1,1,0.25503563920611955,ST_Rev
cao,,0.5,low,1,1,0.19831520664937907,ST_Rev
cao,,0.5,low,0,1,0.2118309504246891,ST_Rev
cao,,0.5,low,1,1,0.23909294964331193,ST_Rev
cao,,0.5,low,1,1,0.3974158899500676,ST_Rev
cao,,0.5,low,1,1,0.29390294906705244,ST_Rev
cao,,0.5,low,1,1,0.26471011743849926,ST_Rev
cao,,0.5,low,1,1,0.31759616599829527,ST_Rev
cao,,1.0,low,1,1,0.40455638016329515,ST_Rev
cao,,1.0,low,1,1,0.40077495081326886,ST_Rev
cao,,1.0,low,1,1,0.26115485232988905,ST_Rev
cao,,1.0,low,1,1,0.19089679469114698,ST_Rev
cao,,1.0,low,1,1,0.25503563920611955,ST_Rev
cao,,1.0,low,1,1,0.19831520664937907,ST_Rev
cao,,1.0,low,0,1,0.2118309504246891,ST_Rev
cao,,1.0,low,1,1,0.23909294964331193,ST_Rev
cao,,1.0,low,1,1,0.3974158899500676,ST_Rev
cao,,1.0,low,1,1,0.29390294906705244,ST_Rev
cao,,1.0,low,1,1,0.26471011743849926,ST_Rev
cao,,1.0,low,1,1,0.31759616599829527,ST_Rev
cao,,2.0,low,1,1,0.40455638016329515,ST_Rev
cao,,2.0,low,1,1,0.40077495081326886,ST_Rev
cao,,2.0,low,1,1,0.26115485232988905,ST_Rev
cao,,2.0,low,1,1,0.19089679469114698,ST_Rev
cao,,2.0,low,1,1,0.25503563920611955,ST_Rev
cao,,2.0,low,1,1,0.19831520664937907,ST_Rev
cao,,2.0,low,0,1,0.2118309504246891,ST_Rev
cao,,2.0,low,1,1,0.23909294964331193,ST_Rev
cao,,2.0,low,1,1,0.3974158899500676,ST_Rev
cao,,2.0,low,1,1,0.29390294906705244,ST_Rev
cao,,2.0,low,1,1,0.26471011743849926,ST_Rev
cao,,2.0,low,1,1,0.31759616599829527,ST_Rev
split,,,low,1,1,0.3427286650598848,ST_Rev
split,,,low,1,1,0.3650399981059327,ST_Rev
split,,,medium,0,1,0.5893994818126559,ST_Rev
split,,,high,0,0,0.7253182846337851,ST_Rev
split,,,high,0,0,0.8676556692332332,ST_Rev
split,,,medium,1,1,0.6365941570930251,ST_Rev
split,,,low,1,1,0.26258727524278197,ST_Rev
split,,,low,0,0,0.1108116669464113,ST_Rev
split,,,low,0,0,0.2733340009128241,ST_Rev
split,,,low,0,0,0.4118916434533368,ST_Rev
split,,,low,1,1,0.3875785273023867,ST_Rev
split,,,medium,1,1,0.6106332661574408,ST_Rev
aci,,,low,1,1,0.3427286650598848,ST_Rev
aci,,,low,1,1,0.3650399981059327,ST_Rev
aci,,,medium,0,0,0.5893994818126559,ST_Rev
aci,,,high,1,1,0.7253182846337851,ST_Rev
aci,,,high,1,1,0.8676556692332332,ST_Rev
aci,,,medium,1,1,0.6365941570930251,ST_Rev
aci,,,low,1,1,0.26258727524278197,ST_Rev
aci,,,low,0,1,0.1108116669464113,ST_Rev
aci,,,low,1,2,0.2733340009128241,ST_Rev
aci,,,low,1,2,0.4118916434533368,ST_Rev
aci,,,low,1,1,0.3875785273023867,ST_Rev
aci,,,medium,1,1,0.6106332661574408,ST_Rev
crowding_weighted,0.5,,low,1,1,0.3427286650598848,ST_Rev
crowding_weighted,0.5,,low,1,1,0.3650399981059327,ST_Rev
crowding_weighted,0.5,,medium,0,1,0.5893994818126559,ST_Rev
crowding_weighted,0.5,,high,0,0,0.7253182846337851,ST_Rev
crowding_weighted,0.5,,high,1,1,0.8676556692332332,ST_Rev
crowding_weighted,0.5,,medium,1,1,0.6365941570930251,ST_Rev
crowding_weighted,0.5,,low,1,1,0.26258727524278197,ST_Rev
crowding_weighted,0.5,,low,0,0,0.1108116669464113,ST_Rev
crowding_weighted,0.5,,low,0,0,0.2733340009128241,ST_Rev
crowding_weighted,0.5,,low,0,0,0.4118916434533368,ST_Rev
crowding_weighted,0.5,,low,0,0,0.3875785273023867,ST_Rev
crowding_weighted,0.5,,medium,1,1,0.6106332661574408,ST_Rev
crowding_weighted,1.0,,low,1,1,0.3427286650598848,ST_Rev
crowding_weighted,1.0,,low,1,1,0.3650399981059327,ST_Rev
crowding_weighted,1.0,,medium,0,1,0.5893994818126559,ST_Rev
crowding_weighted,1.0,,high,1,1,0.7253182846337851,ST_Rev
crowding_weighted,1.0,,high,1,1,0.8676556692332332,ST_Rev
crowding_weighted,1.0,,medium,1,1,0.6365941570930251,ST_Rev
crowding_weighted,1.0,,low,1,1,0.26258727524278197,ST_Rev
crowding_weighted,1.0,,low,0,0,0.1108116669464113,ST_Rev
crowding_weighted,1.0,,low,0,0,0.2733340009128241,ST_Rev
crowding_weighted,1.0,,low,0,0,0.4118916434533368,ST_Rev
crowding_weighted,1.0,,low,1,1,0.3875785273023867,ST_Rev
crowding_weighted,1.0,,medium,1,1,0.6106332661574408,ST_Rev
crowding_weighted,2.0,,low,1,1,0.3427286650598848,ST_Rev
crowding_weighted,2.0,,low,1,1,0.3650399981059327,ST_Rev
crowding_weighted,2.0,,medium,0,1,0.5893994818126559,ST_Rev
crowding_weighted,2.0,,high,1,2,0.7253182846337851,ST_Rev
crowding_weighted,2.0,,high,1,2,0.8676556692332332,ST_Rev
crowding_weighted,2.0,,medium,1,1,0.6365941570930251,ST_Rev
crowding_weighted,2.0,,low,1,1,0.26258727524278197,ST_Rev
crowding_weighted,2.0,,low,0,0,0.1108116669464113,ST_Rev
crowding_weighted,2.0,,low,0,0,0.2733340009128241,ST_Rev
crowding_weighted,2.0,,low,0,0,0.4118916434533368,ST_Rev
crowding_weighted,2.0,,low,1,1,0.3875785273023867,ST_Rev
crowding_weighted,2.0,,medium,1,1,0.6106332661574408,ST_Rev
crowding_weighted,5.0,,low,1,1,0.3427286650598848,ST_Rev
crowding_weighted,5.0,,low,1,1,0.3650399981059327,ST_Rev
crowding_weighted,5.0,,medium,1,2,0.5893994818126559,ST_Rev
crowding_weighted,5.0,,high,1,2,0.7253182846337851,ST_Rev
crowding_weighted,5.0,,high,1,2,0.8676556692332332,ST_Rev
crowding_weighted,5.0,,medium,1,1,0.6365941570930251,ST_Rev
crowding_weighted,5.0,,low,1,1,0.26258727524278197,ST_Rev
crowding_weighted,5.0,,low,0,0,0.1108116669464113,ST_Rev
crowding_weighted,5.0,,low,0,0,0.2733340009128241,ST_Rev
crowding_weighted,5.0,,low,1,1,0.4118916434533368,ST_Rev
crowding_weighted,5.0,,low,1,1,0.3875785273023867,ST_Rev
crowding_weighted,5.0,,medium,1,2,0.6106332661574408,ST_Rev
cao,,0.25,low,1,1,0.3427286650598848,ST_Rev
cao,,0.25,low,1,1,0.3650399981059327,ST_Rev
cao,,0.25,medium,0,0,0.5893994818126559,ST_Rev
cao,,0.25,high,1,1,0.7253182846337851,ST_Rev
cao,,0.25,high,1,1,0.8676556692332332,ST_Rev
cao,,0.25,medium,1,1,0.6365941570930251,ST_Rev
cao,,0.25,low,1,1,0.26258727524278197,ST_Rev
cao,,0.25,low,0,1,0.1108116669464113,ST_Rev
cao,,0.25,low,1,2,0.2733340009128241,ST_Rev
cao,,0.25,low,1,2,0.4118916434533368,ST_Rev
cao,,0.25,low,1,1,0.3875785273023867,ST_Rev
cao,,0.25,medium,1,1,0.6106332661574408,ST_Rev
cao,,0.5,low,1,1,0.3427286650598848,ST_Rev
cao,,0.5,low,1,1,0.3650399981059327,ST_Rev
cao,,0.5,medium,0,0,0.5893994818126559,ST_Rev
cao,,0.5,high,1,1,0.7253182846337851,ST_Rev
cao,,0.5,high,1,1,0.8676556692332332,ST_Rev
cao,,0.5,medium,1,1,0.6365941570930251,ST_Rev
cao,,0.5,low,1,1,0.26258727524278197,ST_Rev
cao,,0.5,low,0,1,0.1108116669464113,ST_Rev
cao,,0.5,low,1,2,0.2733340009128241,ST_Rev
cao,,0.5,low,1,2,0.4118916434533368,ST_Rev
cao,,0.5,low,1,1,0.3875785273023867,ST_Rev
cao,,0.5,medium,1,1,0.6106332661574408,ST_Rev
cao,,1.0,low,1,1,0.3427286650598848,ST_Rev
cao,,1.0,low,1,1,0.3650399981059327,ST_Rev
cao,,1.0,medium,0,0,0.5893994818126559,ST_Rev
cao,,1.0,high,1,2,0.7253182846337851,ST_Rev
cao,,1.0,high,1,1,0.8676556692332332,ST_Rev
cao,,1.0,medium,1,1,0.6365941570930251,ST_Rev
cao,,1.0,low,1,1,0.26258727524278197,ST_Rev
cao,,1.0,low,0,1,0.1108116669464113,ST_Rev
cao,,1.0,low,1,2,0.2733340009128241,ST_Rev
cao,,1.0,low,1,2,0.4118916434533368,ST_Rev
cao,,1.0,low,1,1,0.3875785273023867,ST_Rev
cao,,1.0,medium,1,1,0.6106332661574408,ST_Rev
cao,,2.0,low,1,1,0.3427286650598848,ST_Rev
cao,,2.0,low,1,1,0.3650399981059327,ST_Rev
cao,,2.0,medium,0,0,0.5893994818126559,ST_Rev
cao,,2.0,high,1,2,0.7253182846337851,ST_Rev
cao,,2.0,high,1,1,0.8676556692332332,ST_Rev
cao,,2.0,medium,1,1,0.6365941570930251,ST_Rev
cao,,2.0,low,1,1,0.26258727524278197,ST_Rev
cao,,2.0,low,0,1,0.1108116669464113,ST_Rev
cao,,2.0,low,1,2,0.2733340009128241,ST_Rev
cao,,2.0,low,1,2,0.4118916434533368,ST_Rev
cao,,2.0,low,1,1,0.3875785273023867,ST_Rev
cao,,2.0,medium,1,1,0.6106332661574408,ST_Rev
split,,,medium,1,1,0.5602550540099642,ST_Rev
split,,,medium,1,1,0.5202337650340736,ST_Rev
split,,,medium,0,1,0.6322249004681165,ST_Rev
split,,,low,1,2,0.25544492710663225,ST_Rev
split,,,medium,1,1,0.4770375699358474,ST_Rev
split,,,high,1,2,0.8744744512686767,ST_Rev
split,,,high,0,1,0.9642834047234998,ST_Rev
split,,,high,1,2,0.7481758201938936,ST_Rev
split,,,high,1,2,0.8035978110896713,ST_Rev
split,,,high,1,2,0.8697351295308078,ST_Rev
split,,,high,1,2,0.8535778273228406,ST_Rev
split,,,high,1,2,0.7119721417241858,ST_Rev
aci,,,medium,1,1,0.5602550540099642,ST_Rev
aci,,,medium,1,1,0.5202337650340736,ST_Rev
aci,,,medium,0,1,0.6322249004681165,ST_Rev
aci,,,low,1,2,0.25544492710663225,ST_Rev
aci,,,medium,1,2,0.4770375699358474,ST_Rev
aci,,,high,1,2,0.8744744512686767,ST_Rev
aci,,,high,0,1,0.9642834047234998,ST_Rev
aci,,,high,1,2,0.7481758201938936,ST_Rev
aci,,,high,1,2,0.8035978110896713,ST_Rev
aci,,,high,1,2,0.8697351295308078,ST_Rev
aci,,,high,1,2,0.8535778273228406,ST_Rev
aci,,,high,1,2,0.7119721417241858,ST_Rev
crowding_weighted,0.5,,medium,1,1,0.5602550540099642,ST_Rev
crowding_weighted,0.5,,medium,1,1,0.5202337650340736,ST_Rev
crowding_weighted,0.5,,medium,0,1,0.6322249004681165,ST_Rev
crowding_weighted,0.5,,low,1,1,0.25544492710663225,ST_Rev
crowding_weighted,0.5,,medium,1,1,0.4770375699358474,ST_Rev
crowding_weighted,0.5,,high,1,2,0.8744744512686767,ST_Rev
crowding_weighted,0.5,,high,1,2,0.9642834047234998,ST_Rev
crowding_weighted,0.5,,high,1,2,0.7481758201938936,ST_Rev
crowding_weighted,0.5,,high,1,2,0.8035978110896713,ST_Rev
crowding_weighted,0.5,,high,1,2,0.8697351295308078,ST_Rev
crowding_weighted,0.5,,high,1,2,0.8535778273228406,ST_Rev
crowding_weighted,0.5,,high,1,2,0.7119721417241858,ST_Rev
crowding_weighted,1.0,,medium,1,1,0.5602550540099642,ST_Rev
crowding_weighted,1.0,,medium,1,1,0.5202337650340736,ST_Rev
crowding_weighted,1.0,,medium,1,2,0.6322249004681165,ST_Rev
crowding_weighted,1.0,,low,1,1,0.25544492710663225,ST_Rev
crowding_weighted,1.0,,medium,1,1,0.4770375699358474,ST_Rev
crowding_weighted,1.0,,high,1,2,0.8744744512686767,ST_Rev
crowding_weighted,1.0,,high,1,2,0.9642834047234998,ST_Rev
crowding_weighted,1.0,,high,1,2,0.7481758201938936,ST_Rev
crowding_weighted,1.0,,high,1,2,0.8035978110896713,ST_Rev
crowding_weighted,1.0,,high,1,2,0.8697351295308078,ST_Rev
crowding_weighted,1.0,,high,1,2,0.8535778273228406,ST_Rev
crowding_weighted,1.0,,high,1,2,0.7119721417241858,ST_Rev
crowding_weighted,2.0,,medium,1,2,0.5602550540099642,ST_Rev
crowding_weighted,2.0,,medium,1,2,0.5202337650340736,ST_Rev
crowding_weighted,2.0,,medium,1,2,0.6322249004681165,ST_Rev
crowding_weighted,2.0,,low,0,0,0.25544492710663225,ST_Rev
crowding_weighted,2.0,,medium,1,2,0.4770375699358474,ST_Rev
crowding_weighted,2.0,,high,1,2,0.8744744512686767,ST_Rev
crowding_weighted,2.0,,high,1,2,0.9642834047234998,ST_Rev
crowding_weighted,2.0,,high,1,2,0.7481758201938936,ST_Rev
crowding_weighted,2.0,,high,1,2,0.8035978110896713,ST_Rev
crowding_weighted,2.0,,high,1,2,0.8697351295308078,ST_Rev
crowding_weighted,2.0,,high,1,2,0.8535778273228406,ST_Rev
crowding_weighted,2.0,,high,1,2,0.7119721417241858,ST_Rev
crowding_weighted,5.0,,medium,1,2,0.5602550540099642,ST_Rev
crowding_weighted,5.0,,medium,1,2,0.5202337650340736,ST_Rev
crowding_weighted,5.0,,medium,1,2,0.6322249004681165,ST_Rev
crowding_weighted,5.0,,low,0,0,0.25544492710663225,ST_Rev
crowding_weighted,5.0,,medium,1,2,0.4770375699358474,ST_Rev
crowding_weighted,5.0,,high,1,2,0.8744744512686767,ST_Rev
crowding_weighted,5.0,,high,1,2,0.9642834047234998,ST_Rev
crowding_weighted,5.0,,high,1,2,0.7481758201938936,ST_Rev
crowding_weighted,5.0,,high,1,2,0.8035978110896713,ST_Rev
crowding_weighted,5.0,,high,1,2,0.8697351295308078,ST_Rev
crowding_weighted,5.0,,high,1,2,0.8535778273228406,ST_Rev
crowding_weighted,5.0,,high,1,2,0.7119721417241858,ST_Rev
cao,,0.25,medium,1,1,0.5602550540099642,ST_Rev
cao,,0.25,medium,1,1,0.5202337650340736,ST_Rev
cao,,0.25,medium,0,1,0.6322249004681165,ST_Rev
cao,,0.25,low,1,2,0.25544492710663225,ST_Rev
cao,,0.25,medium,1,2,0.4770375699358474,ST_Rev
cao,,0.25,high,1,2,0.8744744512686767,ST_Rev
cao,,0.25,high,0,1,0.9642834047234998,ST_Rev
cao,,0.25,high,1,2,0.7481758201938936,ST_Rev
cao,,0.25,high,1,2,0.8035978110896713,ST_Rev
cao,,0.25,high,1,2,0.8697351295308078,ST_Rev
cao,,0.25,high,1,2,0.8535778273228406,ST_Rev
cao,,0.25,high,1,2,0.7119721417241858,ST_Rev
cao,,0.5,medium,1,1,0.5602550540099642,ST_Rev
cao,,0.5,medium,1,1,0.5202337650340736,ST_Rev
cao,,0.5,medium,0,1,0.6322249004681165,ST_Rev
cao,,0.5,low,1,2,0.25544492710663225,ST_Rev
cao,,0.5,medium,1,2,0.4770375699358474,ST_Rev
cao,,0.5,high,1,2,0.8744744512686767,ST_Rev
cao,,0.5,high,0,1,0.9642834047234998,ST_Rev
cao,,0.5,high,1,2,0.7481758201938936,ST_Rev
cao,,0.5,high,1,2,0.8035978110896713,ST_Rev
cao,,0.5,high,1,2,0.8697351295308078,ST_Rev
cao,,0.5,high,1,2,0.8535778273228406,ST_Rev
cao,,0.5,high,1,2,0.7119721417241858,ST_Rev
cao,,1.0,medium,1,1,0.5602550540099642,ST_Rev
cao,,1.0,medium,1,1,0.5202337650340736,ST_Rev
